0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
0 0.00212531 0.00452597 0.00749371 0.0113522 0.0164709 0.023276 0.0322578 0.0439727 0.059039 0.0781258 0.101933 0.131166 0.166496 0.208525 0.257737 0.314457 0.378802 0.450654 0.529632 0.615083 0.706092 0.801505 0.899971 1
